filename	event_labels
7i3_VLoKzAU_30_40	Violin_fiddle
1BDiUzt9KhM_30_40	Speech,Car
Kq3V2SXhwd8_150_160	Cello,Violin_fiddle,Accordion
HIbwWg8PP9I_70_80	Cat,Speech
-7jJtGYm1_U_30_40	Car
6BoESZbG9HU_140_150	Vacuum_cleaner
JUHvGG-CO0s_0_10	Violin_fiddle,Speech
IiIt9ngEJk8_200_210	Fire_alarm
BMsY8Clo-wg_30_40	Cello,Violin_fiddle
JjwV5fwGU9A_150_160	Speech,Dog
FEyJ1E5JgUM_130_140	Vacuum_cleaner
AUtZeCJ7TQg_10_20	Basketball_bounce,Speech
E4OreeP4NrQ_570_580	Basketball_bounce
Fb8fN4Gw9B0_110_120	Singing,Banjo
LiSS0FIbFXQ_50_60	Singing,Acoustic_guitar
CQcOS-Dcz18_30_40	Cello,Violin_fiddle
0EdnRyvbRmI_30_40	Speech,Car
IIaqHCtUW5A_19_29	Speech,Baby_cry_infant_cry
9g0-YMKm0Gg_310_320	Motorcycle,Speech
I2jVlVaFyD0_0_10	Vacuum_cleaner
O8CQZG98LuQ_290_300	Acoustic_guitar,Speech
3KQZuExTxpY_230_240	Motorcycle
3Xxap3gVxLU_170_180	Cheering
1AcQPBJEIIc_30_40	Car
OfTzsoEaUNM_200_210	Speech,Dog
NWOP29dezfA_30_40	Accordion
AyY5YMefyyY_30_40	Banjo,Speech
CwuW2XLW2q8_320_330	Basketball_bounce,Speech
EPTUM2_bxnQ_30_40	Violin_fiddle,Speech
4y9oZWkMxMA_30_40	Violin_fiddle
AR8JmKYCtTM_30_40	Singing
1JuTfBhMy0k_30_40	Speech,Car
BfeLCQquqTg_30_40	Baby_cry_infant_cry
6h4vHDNDjWE_30_40	Chicken_rooster,Dog
Eov8iZ5a8RM_60_70	Speech,Dog
DM0PZolNDJs_30_40	Violin_fiddle
DHnNrsFC_fE_30_40	Violin_fiddle
Ln79gnRfBUM_270_280	Lawn_mower
P7s5aI83XsU_30_40	Basketball_bounce
5XKAszJ9h8o_100_110	Speech,Baby_laughter
BQH7NtIFFUw_100_110	Singing
HmWxVyHcq5E_30_40	Singing
DFTrsLp3Ls4_120_130	Accordion
1FXYX4DdAhA_30_40	Speech,Car
BdrVyJUwIlw_30_40	Violin_fiddle,Speech
03A60e61IC4_9_19	Chainsaw
Aa9CLKVTxaQ_20_30	Fire_alarm
AAeMyQ2c7ms_30_40	Accordion
CaMUH-Vi6SI_40_50	Helicopter,Speech
Lmbv30kFSmk_210_220	Frying_(food)
HZLbQc2TdQo_20_30	Violin_fiddle
LqM2m2rFWxw_80_90	Speech,Dog
0SK5s3_T3lU_200_210	Motorcycle
HE3sfnAo1x4_10_20	Vacuum_cleaner
HYTD1G_reNY_50_60	Blender
GyU9ZtJp8bs_120_130	Speech,Clapping
12oeAh4LY5M_310_320	Accordion
FawL64VIKvg_30_40	Violin_fiddle,Speech
8O9HgzgV-h8_270_280	Helicopter
37pB2I0F-8I_10_20	Telephone_bell_ringing,Speech
N-kiBHngXk0_180_190	Violin_fiddle
9540sgnZpto_110_120	Cheering,Speech
NE2Ymihq0jo_25_35	Violin_fiddle,Speech
ErCmaT5R27c_540_550	Singing,Speech
HGstsTY4dRc_50_60	Vacuum_cleaner
4E5cnMvMMtg_3_13	Chicken_rooster
JE7meIb5iYA_540_550	Violin_fiddle,Speech
CRAgkesZIQY_30_40	Chicken_rooster
Ifd3CAGWvv0_240_250	Singing,Speech
6PiYwUuaXhM_10_20	Chainsaw,Motorcycle
2zIrtT6tE2M_30_40	Speech,Car
4YETXk2NEf8_80_90	Cello,Violin_fiddle
DQAJNG-zZQE_180_190	Basketball_bounce,Speech
NPcGmw2SS2E_30_40	Singing,Acoustic_guitar
2MQGvrzJZsE_20_30	Clapping
DHZt9IZKU90_30_40	Violin_fiddle,Speech
AKeVF_Dluao_30_40	Cello,Violin_fiddle
D51-9DikaxQ_30_40	Acoustic_guitar,Violin_fiddle
O3uvwt5-QVg_140_150	Violin_fiddle
FWOl064qqKk_30_40	Cello,Violin_fiddle
Hc8CZXGjHUI_11_21	Violin_fiddle,Speech
B10pRyXinRw_30_40	Cello,Violin_fiddle
BOJBicPizOE_20_30	Speech,Dog
9gMBHU-Fw-E_30_40	Chainsaw
LqXjgJRqugw_70_80	Basketball_bounce,Speech
2SOTK-blVXk_300_310	Speech,Car
B1fw2a3tGpM_130_140	Cheering,Speech
I-vRli7IHH8_160_170	Blender
KT9xm94Palg_60_70	Singing,Violin_fiddle
H5rDm52Sn4o_90_100	Banjo
JsrG4Z1RZeY_590_600	Vacuum_cleaner
MuOtQtaM2gA_290_300	Speech,Fire_alarm
HGv7Lu8IuV4_30_40	Accordion
KRUulV2f9fM_100_110	Acoustic_guitar,Speech
08vOmJxNnFc_30_40	Speech,Car
AORqUq5wDuc_0_10	Cat,Speech
AP0061o0Nvk_101.8_111.8	Cello
5v7tL65ZqrU_30_40	Helicopter
NPHN7e4f5FY_230_240	Blender
HPmDHUD51EI_490_500	Chainsaw
BEoe_vbV6RU_80_90	Singing,Banjo,Violin_fiddle
6WuAyuoXdp4_0_10	Chainsaw,Motorcycle
1C3_qaiKlwo_30_40	Car
3kTQfIgHV88_0_10	Chicken_rooster
A_dzhZF9RlI_30_40	Violin_fiddle,Speech
L_qsqjv0ACM_30_40	Cello,Violin_fiddle
Fgs7AKgd7rU_100_110	Cello,Violin_fiddle
AaUa4GA3Fqw_30_40	Speech,Dog
D_GWuIsh7bE_190_200	Singing
BVLQiTalSjg_20_30	Chainsaw
IOx3KKEqYhU_90_100	Speech,Frying_(food)
ElZ_wgvYc6k_0_10	Speech,Dog
2zTX_lQGpHk_0_10	Basketball_bounce
CnqEQtUHZbo_30_40	Speech,Baby_laughter
KMvZBQ8bSn8_30_40	Violin_fiddle,Speech
BlXaABxVPSs_30_40	Cello,Violin_fiddle
2Thno1JQTBA_0_10	Lawn_mower,Speech
O4dRxyBgxUk_90_100	Singing,Cheering
HdEG5M09LrE_260_270	Singing
0t1ogJiWi2s_60_70	Speech,Frying_(food)
L6YrwKEMP2Y_0_10	Singing,Speech
1gypS6gzixw_30_40	Speech,Car
CANtkvl7BJg_10_20	Chicken_rooster,Speech
HhehEZIktd8_30_40	Violin_fiddle,Speech
0BMHepxexD0_30_40	Speech,Car
H_nXWxU40WI_430_440	Cat,Speech
GV-sz_aAB9I_170_180	Helicopter,Speech
McNdFUvgqnw_30_40	Accordion
EgIVbdUPrhM_10_20	Speech,Dog
APIzZpwd0bA_30_40	Singing,Speech
P5nAOE0V0as_90_100	Accordion
9dmIwnkH3P0_20_30	Singing,Speech
AKwSBNljDDM_120_130	Motorcycle,Speech
IM-UKZJ20RY_160_170	Speech,Dog
GDHyoGh1vfw_130_140	Speech,Dog
5EFaFY2DC2g_30_40	Accordion
IvS3g-wrm4Q_40_50	Chicken_rooster
7ckyVndW6R8_30_40	Chainsaw
IgxOyaYpdvw_120_130	Speech,Dog
InVAnfYm-6k_24_34	Baby_cry_infant_cry
NUzHL0Y2AWk_520_530	Cello,Violin_fiddle
6Bz3O6pokf8_320_330	Cheering
DIh4U7HE24Q_100_110	Singing,Speech
LdPI6T1kqD0_470_480	Violin_fiddle
8XVcVotWIiE_2_12	Frying_(food)
N5jtoX2ZzZU_120_130	Lawn_mower
HeyEUufWhnY_30_40	Acoustic_guitar,Speech
5lpDTTFgpXY_30_40	Cheering,Speech
FD326SnpPPo_17_27	Cello,Violin_fiddle
ILx1MmjGL1Q_250_260	Singing,Speech
Aivsx1IQTII_30_40	Speech,Baby_cry_infant_cry
4mJ-Wwq5ijw_140_150	Cheering
L5ckR7-TsN8_200_210	Vacuum_cleaner
3S1n5ApgVp8_160_170	Basketball_bounce
CTpZVmIu45k_250_260	Acoustic_guitar,Speech
Bj9xsA5npYU_20_30	Motorcycle,Speech
MF0BY08MgxQ_420_430	Motorcycle,Speech
6WctaBD7JP0_90_100	Speech,Baby_laughter
OQwzQLvGJkI_10_20	Speech,Baby_laughter
0A2xOisT2OA_30_40	Speech,Car
J_6YpZUoBDQ_50_60	Chainsaw
3dd6zwvS_T4_30_40	Accordion
2GiACxdLF88_130_140	Cheering
F27WOjRJRlw_130_140	Singing,Acoustic_guitar
AVhrGXAHPHo_110_120	Speech,Dog
LqtdO6-dtA8_30_40	Motorcycle
Nhi7-GN1Oys_360_370	Speech,Vacuum_cleaner
AuT-7TOfC5k_30_40	Violin_fiddle,Speech
IjD7tFYlHoE_30_40	Cello,Violin_fiddle
MDpXm6eBUnk_190_200	Singing,Acoustic_guitar
BRjZGpAFxoY_70_80	Speech,Dog
FuYWK-Jh2DM_100_110	Speech,Frying_(food)
1gjVYLuHVA0_30_40	Speech,Car
JedJuADI7XA_120_130	Blender
IGpSwacYzlE_30_40	Chicken_rooster
1-9UZX3Fy6k_7_17	Cheering,Speech
A41gpIXz9WY_30_40	Vacuum_cleaner
Ejp8wn_rnlA_120_130	Speech,Dog
DqxWWOHVLX4_30_40	Cello,Violin_fiddle
Nv4Ai32Bzlw_30_40	Speech,Dog
BsGDNEi-CT4_0_10	Telephone_bell_ringing,Speech
1rXbCalzy_w_30_40	Helicopter
AbT-wsuPJU4_0_10	Motorcycle,Speech
18MXxxNR2Dc_30_40	Cheering
GeeZZYkrOW0_300_310	Helicopter
2XVl8t1-XOM_560_570	Chainsaw
Mrt9tXmZEzk_40_50	Dog
LoiLbxoK2Ow_0_10	Violin_fiddle,Speech
JitoUS3pdHo_20_30	Chicken_rooster,Speech
4eA0l180YJ4_220_230	Accordion
NkEhR12LUsM_30_40	Speech,Baby_laughter
8HxMVXU3aqA_40_50	Speech,Accordion
B9VyWTSI5JY_240_250	Speech,Vacuum_cleaner
2pGWemtToYE_80_90	Singing
K-6jOG1KmFs_130_140	Motorcycle,Speech
LB_2dC0tI4k_0_10	Motorcycle,Speech
EmpMRPKfvU8_30_40	Chicken_rooster,Speech
EPEqLRHKolY_240_250	Singing
7iGbHQarjLk_90_100	Basketball_bounce
2dKGumq0QkM_40_50	Basketball_bounce,Speech
EqlHEP9_TJI_430_440	Singing,Speech
I1NWBVYn3mk_30_40	Speech,Clapping
I5wVJWfgEW8_0_10	Singing
7w2rLGxMetA_440_450	Singing,Cello
CEOTzJSD7Dk_20_30	Speech,Dog
AJtNitYMa1I_2_12	Frying_(food)
9Mmfu_65brE_20_30	Cello,Violin_fiddle
3eN7ujFJzXQ_170_180	Speech,Frying_(food)
LvCCzqfGbMg_20_30	Cello,Violin_fiddle
NI8SR6FT2Po_0_10	Acoustic_guitar,Speech
OPlWUrG0AC0_40_50	Basketball_bounce
MuqQE00UlhQ_590_600	Chicken_rooster,Speech
7mPfOA21_UQ_20_30	Baby_laughter
CqcAcOsFhKw_40_50	Vacuum_cleaner
IlnTVIffurI_10_20	Speech,Dog
ESALOdHP4X0_30_40	Violin_fiddle,Speech
EahLDIzDE2Q_50_60	Helicopter
CIHPyWV7piY_30_40	Fire_alarm
DzCflw_yJUk_160_170	Singing
KhPmpbIS7-E_110_120	Vacuum_cleaner
MzuObC9gBUM_110_120	Singing,Speech
0lQa-6DerJU_18_28	Car
CLLGryjHW24_30_40	Vacuum_cleaner
Azt4o5FS1vo_40_50	Speech,Dog
KNtS88LIZzs_0_10	Speech,Dog
LrPMFrA89Q4_30_40	Motorcycle
9FcBsEzihqI_80_90	Speech,Vacuum_cleaner
CD9tJqPChQM_60_70	Speech,Dog
DFizMTlssgg_350_360	Singing
G0x7FA6QAA8_30_40	Speech,Baby_cry_infant_cry
AGiCHOW4lr0_30_40	Cello,Violin_fiddle
NbC9Rp5-nos_40_50	Basketball_bounce
LmOcYiQxg24_30_40	Baby_cry_infant_cry
5-acFNBnyLQ_70_80	Chainsaw
0xEK-2vj9Xo_30_40	Car
MUtMWatTdrg_30_40	Cello,Violin_fiddle
IrOkAIP0PpA_210_220	Helicopter
2njqzx-clto_30_40	Chicken_rooster
CFCLTk07LkY_28_38	Motorcycle
LAtrzjhGOVA_110_120	Vacuum_cleaner
6LXQMQ3Cs0o_30_40	Fire_alarm
IKlrXOyxHnY_60_70	Chicken_rooster,Speech
1eX3als-zHQ_30_40	Speech,Car
P3leS31LAvk_110_120	Helicopter
CDLiykQuROg_26_36	Cheering,Speech
5SPDAKBMEIo_0_10	Cello,Violin_fiddle
02tQ5sCp3sY_30_40	Accordion
GoCZQwQJ9zE_30_40	Violin_fiddle,Speech
OjE07a_ND8o_50_60	Vacuum_cleaner
EAyuyhTalOQ_30_40	Singing,Speech
FcyzPrdfFAU_80_90	Speech,Fire_alarm
Itq4qnmhpyk_30_40	Speech,Dog
EwoQIa82vZc_30_40	Chainsaw
1HHHpyuLi6U_18_28	Car
AnwWnqHqP8U_330_340	Violin_fiddle,Speech
2UEqIMYZTaw_30_40	Speech,Car
KwCAr8Eoowg_30_40	Violin_fiddle
KveRsQDQ_aI_10_20	Speech,Dog
1KhnE-1DLKY_50_60	Cheering,Speech
Df4vOHJuhnE_30_40	Violin_fiddle,Speech
5SVpG8o3sQU_30_40	Lawn_mower,Speech
Hr_5lRHO-5k_10_20	Speech,Dog
3-OblWTMbi4_200_210	Accordion
OdpaR0o_BRc_60_70	Violin_fiddle,Speech
KKvLQyLc5k4_200_210	Singing,Speech
ISrb23zuWcY_180_190	Helicopter
OtQ4aSlIDlE_0_10	Lawn_mower,Speech
JIjur_ofzPA_390_400	Speech,Frying_(food)
DlDeE-jebL0_160_170	Acoustic_guitar,Speech
73qQwcqH2ns_30_40	Cello,Violin_fiddle
FZyaYGxcU-I_0_10	Singing,Speech
8ysbxYNouiM_60_70	Accordion
HIWZVNEppkk_30_40	Acoustic_guitar,Speech
BnY_93ZaFgY_60_70	Singing,Acoustic_guitar
KLVWASLqRqM_360_370	Cheering,Speech
OqgdFjEHZx4_30_40	Violin_fiddle
1OmIwQGOHAg_30_40	Car
15DVZ30Vfuc_160_170	Car
2hQr59wjQ9Q_170_180	Basketball_bounce,Speech
1Ll_dC_Anlc_30_40	Car
Iwz2CW1hsVI_80_90	Speech,Dog
9WELo6mU_D4_270_280	Violin_fiddle
4eOIP-P4HXQ_4_14	Baby_laughter
37sFQbjViwQ_30_40	Speech,Car
OPTg2l_arTY_30_40	Singing,Speech
D32Ymy6TBAo_0_10	Speech,Dog
0YVjrZcmrvs_30_40	Speech,Car
FFFjAWN9AQI_180_190	Singing,Speech
IO8g9USV_Bk_300_310	Frying_(food)
OLOL_5ebv9I_6_16	Speech,Baby_cry_infant_cry
N2YQtWNO0k0_330_340	Clapping
Ba0HBrORXe0_30_40	Baby_laughter
JCI1XiwOIRI_30_40	Violin_fiddle,Speech
Kw8QJdiV0co_50_60	Cat,Speech
10ByzgfiRR8_70_80	Car
CyLmUFWDEvs_30_40	Chainsaw
EjG1XPyLS94_100_110	Cello,Violin_fiddle
B77DiGXFOtk_16_26	Speech,Baby_cry_infant_cry
9smgqFDooPg_30_40	Cello,Violin_fiddle
BClbLPKe7R0_27_37	Cat,Speech
5slzmsYMlpA_29_39	Vacuum_cleaner
AQ0kklDY-_M_80_90	Singing
1TpIsIYSacU_0_10	Acoustic_guitar
DnLgN7eWyUw_30_40	Fire_alarm
4gqgfYAd7XQ_40_50	Lawn_mower
C-QjCwXb5bo_20_30	Singing,Acoustic_guitar
BffYqgDXWHg_40_50	Singing
Jxp5TYFGykM_0_10	Speech,Baby_laughter
9zvhUTeGXdE_110_120	Acoustic_guitar,Speech
90j1mPxewQo_30_40	Cello,Violin_fiddle
31jZVP79jkc_100_110	Basketball_bounce,Speech
KvfQRSpjVHA_220_230	Helicopter,Speech
MEuUiKrnOn8_420_430	Acoustic_guitar,Speech
4z01EVU2FXo_80_90	Banjo,Speech
8FDXK91vjXI_360_370	Vacuum_cleaner
4X5VlCL26lY_30_40	Baby_laughter
3xNSlwNXUbI_0_10	Basketball_bounce,Speech
2-34dkJQ0bU_120_130	Cheering
FzHXuHTKQVI_30_40	Violin_fiddle
1Y1n7j9ZH4E_30_40	Speech,Car
7l1BRPXEVz0_0_10	Helicopter
FwEsDuwif8Y_20_30	Singing,Banjo
-6CrVpa-2bY_30_40	Car
DUlSYeZJfmc_0_10	Singing,Speech
K9yOCb3rzOo_100_110	Speech,Dog
8l4qFgoeszg_20_30	Acoustic_guitar
HMePQl4hbNI_30_40	Vacuum_cleaner
Mk4VtOz3kOA_220_230	Singing,Accordion
C26VOn0HU1Y_0_10	Singing,Speech
6JOcDNA3xPY_240_250	Cheering,Speech
F5JBsiwckpI_80_90	Basketball_bounce,Speech
9-9pbEoj5LM_130_140	Singing,Acoustic_guitar
LEEcuaOi9iY_550_560	Telephone_bell_ringing
OX6T2z4P9fA_0_10	Lawn_mower
EFRawI-bEw4_450_460	Helicopter,Speech
CVTqWNdFg94_9_19	Speech,Baby_cry_infant_cry
0tbfrhQe83U_70_80	Car
5TtXI3xLw70_30_40	Basketball_bounce,Speech
N95k4AIVqOM_30_40	Violin_fiddle,Speech
AS51CyZwBLg_260_270	Blender
OeDttppOVzY_30_40	Helicopter,Speech
LPul9B_eCaA_70_80	Speech,Dog
49-i7nQSfa8_30_40	Helicopter
21-zh38ibVI_30_40	Helicopter
Nb0TzUZKOKc_0_10	Basketball_bounce,Speech
A1d8srrpeUQ_30_40	Violin_fiddle,Speech
Nyw5Ig81Ry8_0_10	Cello,Violin_fiddle
Ez0JAavYzcM_0_10	Speech,Clapping
9V4g6-xbwQQ_30_40	Motorcycle
J0zqRt5TpJc_100_110	Basketball_bounce,Speech
1Sk-2iLqkjw_30_40	Speech,Car
-3qGt7eDqMU_24_34	Speech,Car
J6tErSxKYkE_150_160	Acoustic_guitar,Speech
ITaqvzpNW88_360_370	Cat,Speech
3xjcv-srrOk_400_410	Cello,Violin_fiddle
M0xpJM0NgCM_180_190	Cello,Violin_fiddle
Ky8Xoq1ZMQM_490_500	Speech,Clapping
Ef0OzBGHYYE_230_240	Acoustic_guitar,Speech
OeA7qu1jcLA_30_40	Chicken_rooster,Speech
O6hCAPRGdwQ_40_50	Acoustic_guitar,Speech
GDDA69oU260_30_40	Chicken_rooster
5J08OiW9fTE_390_400	Cello,Violin_fiddle
ByYTBZiIRQg_450_460	Frying_(food)
EWyp9AKWr9U_60_70	Singing,Cheering
3KOvC0eMFrw_140_150	Cello,Violin_fiddle
DOLILgQatXA_30_40	Violin_fiddle,Speech
CRgc8qLuof8_30_40	Violin_fiddle,Speech
A_-yD3say3k_0_10	Accordion
8XmtFZY0KoA_280_290	Cat
2liNcoOKK8o_30_40	Violin_fiddle
LK0aTwjk2JM_0_10	Acoustic_guitar
H5mBPDnbAYs_340_350	Singing
MnhVX5_mLL8_270_280	Motorcycle,Speech
JZ6nKsx26Uc_190_200	Cheering,Speech
0CGgu6doSis_40_50	Speech,Baby_laughter
0N9y6kwEyKc_400_410	Speech,Car
00GLhCjbDds_30_40	Speech,Car
1vhfvFJzvyY_0_10	Cheering,Speech
1Drw6qDGdoE_30_40	Speech,Car
4v6G5PJkMkY_30_40	Chainsaw
BI9iK5HIWEY_70_80	Baby_cry_infant_cry
OXgMmue1g0g_50_60	Singing,Speech
DJVEiFFUB6g_250_260	Frying_(food)
0N4aDYt8vmI_150_160	Violin_fiddle,Accordion
2GhPKWbVbnE_160_170	Speech,Car
HWb0pZKVH0I_80_90	Cello,Violin_fiddle
0g2C5LhlSXA_30_40	Car
329bWfRg2Q4_30_40	Cello,Violin_fiddle
B7tyAeHQjIU_30_40	Cello,Speech
LkBvm_IEOTc_30_40	Chicken_rooster,Speech
NUvdbNGWmqk_90_100	Vacuum_cleaner
Jhqb0gQru44_0_10	Cat,Speech
BE4kyix-vIE_20_30	Speech,Dog
9vE414vHHXw_0_10	Singing,Speech
CTr4qqb6tvQ_110_120	Speech,Vacuum_cleaner
B75YsbOYKXo_30_40	Chicken_rooster
ETdVJjLCU5w_420_430	Acoustic_guitar,Speech
BY7IczrZbFc_440_450	Singing,Acoustic_guitar
04z75h6a320_70_80	Accordion
0dI2kgPwiE8_30_40	Speech,Car
EIJYEqZmXtI_30_40	Singing,Acoustic_guitar
7eNldR89FQs_200_210	Helicopter
5wejTnHEa9c_50_60	Frying_(food)
0kNEDuoCgq4_100_110	Singing
EYT7gaV_uyM_80_90	Cello,Violin_fiddle,Accordion
7669caVFJl8_40_50	Blender
LuaM7HFUKf4_60_70	Acoustic_guitar
4iNH5KcANLw_30_40	Chainsaw
GQPATBYxZRg_190_200	Blender,Speech
P3ZF6sM5198_270_280	Basketball_bounce,Speech
GTkDzl1Q6xQ_10_20	Chainsaw
O3hRRvDNXMQ_320_330	Speech,Vacuum_cleaner
0MGt-DTRk64_30_40	Accordion
5S48w0duzL8_80_90	Helicopter
KzZw5MYSzQc_50_60	Accordion
MQxlcQr7j1A_10_20	Speech,Baby_cry_infant_cry
3EZkxpDYBdE_140_150	Speech,Fire_alarm
O9ukofWeYzA_190_200	Basketball_bounce,Speech
CecFyrZB-FM_20_30	Speech,Dog
Ovftm6o5CtE_40_50	Singing,Acoustic_guitar
-1TeQpwlZGs_9_19	Vacuum_cleaner
-6SBxLj2Mpg_30_40	Car
8I0xQaVN8ZU_90_100	Basketball_bounce,Speech
0y4WJIJSOdQ_30_40	Chicken_rooster
M3uYFQHXh18_20_30	Helicopter
CZTVw_hndjk_90_100	Cello,Violin_fiddle
MBI2ISnR85M_80_90	Blender
1LW-1qgWjBM_30_40	Car
5Rl-L-BYPms_70_80	Cheering
0scjO_GnVW4_30_40	Car
0H886ArR4l4_20_30	Frying_(food)
EDINJ0mTWac_520_530	Accordion
EXlA54WYHk4_180_190	Cat,Speech
1EI1ds8fraM_30_40	Car
GiUcC_XESCw_520_530	Acoustic_guitar,Speech
9Evn0pdZwV8_250_260	Cello,Violin_fiddle
A6fgry3q_ug_160_170	Acoustic_guitar
9chJAaLxYOA_30_40	Violin_fiddle,Speech
MRe1Yhoo6sw_20_30	Speech,Baby_laughter
AJ-TP4CNYUA_0_10	Speech,Dog
OZNeAneWk7k_30_40	Violin_fiddle,Speech
NHoHBhPjAb4_50_60	Motorcycle,Speech
L6TCRy-UHQ8_12_22	Speech,Dog
9qkBxclC4KU_90_100	Baby_laughter
7f14lfF0IP8_30_40	Violin_fiddle
Kb7uMcz8-7Y_50_60	Chicken_rooster,Speech
NTU4Rc-QGOg_300_310	Cello
1NYCiPBzn-E_110_120	Accordion
5Oh96kAA9Jg_60_70	Fire_alarm
DJSzpi8Hnw4_270_280	Singing,Speech
4wkLCD2vIpc_30_40	Cello,Violin_fiddle
2huA-HLPLqQ_80_90	Speech,Car
KxJed8yPeb4_380_390	Singing,Speech
Fr1qBIIxTDY_0_10	Chainsaw
IIpGeLlMfj4_14_24	Cat,Speech
BZu9cY8dqms_120_130	Speech,Dog
AgK56VVTiAY_110_120	Singing,Speech
OcYtDCm4jL0_30_40	Helicopter,Speech
JU7PS1d2Kic_4_14	Fire_alarm
3XSzDk2TGC8_30_40	Cello,Violin_fiddle
9ZQcgcqIXAA_30_40	Baby_cry_infant_cry
ABMju1mwJR8_30_40	Basketball_bounce,Speech
K0134IeQbMI_100_110	Basketball_bounce,Speech
LOwn897NU4E_100_110	Singing,Cheering
BQuJ3sG13WE_70_80	Chicken_rooster
C4DJFji1lHQ_30_40	Acoustic_guitar,Violin_fiddle
N6BwVIXwbN8_270_280	Cheering,Speech
EPE1FDeM_S8_170_180	Motorcycle,Speech
OWkmMi3MUAI_30_40	Basketball_bounce,Speech
E2Udd5pBDgM_30_40	Violin_fiddle,Speech
Mr3Ybi2eHlQ_590_600	Helicopter,Speech
2Cg9oI8jYPw_180_190	Singing
JCs5LPZMITo_150_160	Singing,Speech
CDz9OVyy9Es_30_40	Violin_fiddle,Speech
6G5H81qDvW4_10_20	Helicopter
DnrzWno9RY0_23_33	Baby_cry_infant_cry
FFwL-ucdgyM_30_40	Acoustic_guitar,Violin_fiddle
EXBQAmQy6oM_110_120	Singing
AXqt031iER4_0_10	Singing,Speech
OMUEN29GB8c_60_70	Motorcycle,Speech
AOEUNbz8RJE_40_50	Helicopter,Speech
66nDnsv3ng4_210_220	Violin_fiddle
00vCF3bgOKE_160_170	Speech,Car
6ZMVrRdYIwY_30_40	Motorcycle
HO1eNTTTyqA_220_230	Singing
JcdVe9BX58Q_30_40	Speech,Baby_cry_infant_cry
I17ibIsYx9M_80_90	Chicken_rooster
LRls1SZgiYY_10_20	Speech,Dog
KR_pqCLP7KQ_520_530	Blender,Speech
HQE-7z2B94c_80_90	Basketball_bounce
FUQC3di3JdU_30_40	Violin_fiddle,Speech
AdbHrGpbwhI_72_82	Helicopter,Speech
5o4fBucVDc4_180_190	Cello,Violin_fiddle
1X3ab9ycVL0_130_140	Speech,Frying_(food)
JtUaC-Jz4JQ_120_130	Singing,Speech
OvkfEys-rcc_110_120	Motorcycle,Speech
NhICU7yddyA_110_120	Speech,Fire_alarm
Lrb4FbQq3XE_120_130	Motorcycle,Speech
1EkCVNeaIZk_30_40	Car
KelCjajCrFg_0_10	Violin_fiddle,Speech
2RC9m3ztmBg_10_20	Singing,Banjo
1NYsiTiG0IM_50_60	Basketball_bounce,Speech
53SjXeMwmr4_0_10	Vacuum_cleaner
ILks6M3Ic6s_10_20	Accordion
IeKHLymoEZM_80_90	Motorcycle,Speech
CChnFzVc6bQ_30_40	Cat,Speech
MLDcqLs5vnQ_270_280	Speech,Dog
5K3CYm2u2zA_220_230	Frying_(food)
2rDIVcKBWSs_50_60	Lawn_mower
HZ44RPF_Otg_40_50	Motorcycle,Speech
16yPUUx9wy0_30_40	Speech,Car
GdbRKIGOw0U_30_40	Violin_fiddle,Speech
J7OA0ZaKXlA_200_210	Blender
5Th8_umPi1I_0_10	Cheering
K2I0NvPaMLc_0_10	Acoustic_guitar
IqgoovWqPjU_30_40	Acoustic_guitar,Speech
8l61VbgRTM8_30_40	Accordion
CHnvAhucXwU_23_33	Speech,Baby_cry_infant_cry
GTvP18pz_Kg_16_26	Chicken_rooster
BgUzsZJMjfo_30_40	Singing,Speech
ORrepO9EwxI_100_110	Chainsaw
NqcFqdiC0cQ_30_40	Accordion
MkdbMSza3Ec_0_10	Motorcycle,Speech
0v22mLrfD6E_0_10	Vacuum_cleaner
2FtPrn1nzwY_30_40	Speech,Car
DEflpJlIDao_30_40	Cello,Violin_fiddle
HXyOl1L10ls_50_60	Cheering,Speech
IXcSKIcwWLE_90_100	Speech,Vacuum_cleaner
JrdMFu4zM6I_140_150	Singing,Speech
NWG1AQtapqg_170_180	Chainsaw
M6x_3OVLNkY_0_10	Speech,Vacuum_cleaner
H0A_zfub8PM_80_90	Cheering,Speech
3jiZLChSLNo_40_50	Banjo,Speech
1eveDeS5Ulo_0_10	Basketball_bounce,Speech
H-VQqmGDxGs_30_40	Speech,Baby_cry_infant_cry
J4KjxFFDGr4_30_40	Acoustic_guitar,Violin_fiddle
LWcGnMuJYm8_30_40	Blender
Cxnv_y6k5zE_160_170	Speech,Dog
Bdm7GjyAxG0_30_40	Telephone_bell_ringing,Speech
1-oAfTZfP2k_30_40	Speech,Fire_alarm
NOHkaanwKAo_0_10	Singing,Speech
5KgFUESjAjY_30_40	Frying_(food)
5LFtcZzYXe4_8_18	Baby_cry_infant_cry
Eu_MhwlNils_150_160	Singing,Speech
7kXTvZGbCy8_190_200	Basketball_bounce,Speech
Jjvqar5CiFo_90_100	Blender
CmJTEKR8cvU_30_40	Violin_fiddle,Speech
0py8-5vgb4E_210_220	Accordion
KHm57qXPDsI_0_10	Cheering,Speech
8d3M7ygmXkU_80_90	Chicken_rooster
3QWknWuiclU_20_30	Cello,Violin_fiddle
Hn1UNGYvikE_130_140	Vacuum_cleaner
DalLWGzjHpg_130_140	Acoustic_guitar,Speech
-6sfz8rZ6qM_20_30	Car
